size,digits,algo,trial,elapsed,muls,adds
8,16,schoolbook,1,0.00045280001359060407,512,512,,0,12209450306193067858655930196836751,"[[341364428955606717168710154303546, 311916775386841868274451084196929], [281834348402464657451096745218730, 191377494980226014264485190716209]]","{""ok"": true, ""elapsed"": 0.00045280001359060407, ""muls"": 512, ""adds"": 512, ""sample"": [[341364428955606717168710154303546, 311916775386841868274451084196929], [281834348402464657451096745218730, 191377494980226014264485190716209]], ""checksum"": 12209450306193067858655930196836751}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000453
"
8,16,schoolbook,2,0.00046189999557100236,512,512,,0,13440323235191441798350327601168950,"[[251181454920098010381796742991328, 171535797862359350874965661368070], [259391485416888772336565145078162, 185550733617433355987001205403046]]","{""ok"": true, ""elapsed"": 0.00046189999557100236, ""muls"": 512, ""adds"": 512, ""sample"": [[251181454920098010381796742991328, 171535797862359350874965661368070], [259391485416888772336565145078162, 185550733617433355987001205403046]], ""checksum"": 13440323235191441798350327601168950}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000462
"
8,16,karatsuba,0,0.0005692999984603375,512,512,,0,11194143821379055411259814402301010,"[[330958437851556039336839928886767, 201600673209859771583469714963190], [194785124947559500758287145696983, 123636470824300018174536284298409]]","{""ok"": true, ""elapsed"": 0.0005692999984603375, ""muls"": 512, ""adds"": 512, ""sample"": [[330958437851556039336839928886767, 201600673209859771583469714963190], [194785124947559500758287145696983, 123636470824300018174536284298409]], ""checksum"": 11194143821379055411259814402301010}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000569
"
8,16,karatsuba,1,0.00044859999616164714,512,512,,0,12699205665752677812133490269706504,"[[200810397768587039258303753892593, 212485773493409674956311572588700], [149107218035977567057644430310067, 223811241616186722122189739480231]]","{""ok"": true, ""elapsed"": 0.00044859999616164714, ""muls"": 512, ""adds"": 512, ""sample"": [[200810397768587039258303753892593, 212485773493409674956311572588700], [149107218035977567057644430310067, 223811241616186722122189739480231]], ""checksum"": 12699205665752677812133490269706504}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000449
"
8,16,karatsuba,2,0.00045419999514706433,512,512,,0,13122603228057012825266435562074724,"[[198166023155490702274801863179950, 178199798920531402768928987758716], [163392814898234022236769673118823, 197519773426801456042787712381567]]","{""ok"": true, ""elapsed"": 0.00045419999514706433, ""muls"": 512, ""adds"": 512, ""sample"": [[198166023155490702274801863179950, 178199798920531402768928987758716], [163392814898234022236769673118823, 197519773426801456042787712381567]], ""checksum"": 13122603228057012825266435562074724}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000454
"
8,16,strassen,0,0.0004391999973449856,512,512,,0,10989413177396745127208440084469374,"[[175411598458146395169794661606388, 82895860083472805604721376949643], [138825286991566184978124240902656, 127571693694707153742625875206856]]","{""ok"": true, ""elapsed"": 0.0004391999973449856, ""muls"": 512, ""adds"": 512, ""sample"": [[175411598458146395169794661606388, 82895860083472805604721376949643], [138825286991566184978124240902656, 127571693694707153742625875206856]], ""checksum"": 10989413177396745127208440084469374}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000439
"
8,16,strassen,1,0.00042290000419598073,512,512,,0,13225124889507722719973055968006713,"[[193057021080501412865420213938217, 129356266811959988179304472880609], [194611857366373763032634109563905, 144044194484243813873407679819661]]","{""ok"": true, ""elapsed"": 0.00042290000419598073, ""muls"": 512, ""adds"": 512, ""sample"": [[193057021080501412865420213938217, 129356266811959988179304472880609], [194611857366373763032634109563905, 144044194484243813873407679819661]], ""checksum"": 13225124889507722719973055968006713}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000423
"
8,16,strassen,2,0.0004189000028418377,512,512,,0,12504275780221858878033211438506437,"[[229140518300195395558743703583879, 129795569000411326823345033178818], [89136851954001791345438148071315, 58855533928933036751134430515322]]","{""ok"": true, ""elapsed"": 0.0004189000028418377, ""muls"": 512, ""adds"": 512, ""sample"": [[229140518300195395558743703583879, 129795569000411326823345033178818], [89136851954001791345438148071315, 58855533928933036751134430515322]], ""checksum"": 12504275780221858878033211438506437}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000419
"
16,4,schoolbook,0,0.0010084999958053231,4096,4096,,0,100828388648,"[[445768857, 481808524], [319177739, 387688478]]","{""ok"": true, ""elapsed"": 0.0010084999958053231, ""muls"": 4096, ""adds"": 4096, ""sample"": [[445768857, 481808524], [319177739, 387688478]], ""checksum"": 100828388648}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001008
"
16,4,schoolbook,1,0.0009776000079000369,4096,4096,,0,104181895151,"[[600267348, 450568054], [537483187, 360179549]]","{""ok"": true, ""elapsed"": 0.0009776000079000369, ""muls"": 4096, ""adds"": 4096, ""sample"": [[600267348, 450568054], [537483187, 360179549]], ""checksum"": 104181895151}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.000978
"
16,4,schoolbook,2,0.0010143999970750883,4096,4096,,0,96703932021,"[[408362494, 499648188], [295952366, 444457963]]","{""ok"": true, ""elapsed"": 0.0010143999970750883, ""muls"": 4096, ""adds"": 4096, ""sample"": [[408362494, 499648188], [295952366, 444457963]], ""checksum"": 96703932021}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001014
"
16,4,karatsuba,0,0.0010710000060498714,4080,4080,,0,98866579432,"[[369736500, 389540408], [344540124, 347131614]]","{""ok"": true, ""elapsed"": 0.0010710000060498714, ""muls"": 4080, ""adds"": 4080, ""sample"": [[369736500, 389540408], [344540124, 347131614]], ""checksum"": 98866579432}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4080 digit adds: 4080 time (s): 0.001071
"
16,4,karatsuba,1,0.0010528999991947785,4096,4096,,0,103092079995,"[[460122710, 360393916], [335733628, 296214731]]","{""ok"": true, ""elapsed"": 0.0010528999991947785, ""muls"": 4096, ""adds"": 4096, ""sample"": [[460122710, 360393916], [335733628, 296214731]], ""checksum"": 103092079995}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001053
"
16,4,karatsuba,2,0.0010823000047821552,4096,4096,,0,97517519165,"[[438178033, 441572940], [447610268, 360380177]]","{""ok"": true, ""elapsed"": 0.0010823000047821552, ""muls"": 4096, ""adds"": 4096, ""sample"": [[438178033, 441572940], [447610268, 360380177]], ""checksum"": 97517519165}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001082
"
16,4,strassen,0,0.0010569000005489215,4096,4096,,0,102152325505,"[[591297784, 498052708], [497668389, 367543704]]","{""ok"": true, ""elapsed"": 0.0010569000005489215, ""muls"": 4096, ""adds"": 4096, ""sample"": [[591297784, 498052708], [497668389, 367543704]], ""checksum"": 102152325505}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001057
"
16,4,strassen,1,0.0009807000024011359,4096,4096,,0,101426515942,"[[353807767, 396176857], [313661100, 387269391]]","{""ok"": true, ""elapsed"": 0.0009807000024011359, ""muls"": 4096, ""adds"": 4096, ""sample"": [[353807767, 396176857], [313661100, 387269391]], ""checksum"": 101426515942}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.000981
"
16,4,strassen,2,0.0010339000000385568,4096,4096,,0,107280552425,"[[536098044, 476205927], [611237687, 407364618]]","{""ok"": true, ""elapsed"": 0.0010339000000385568, ""muls"": 4096, ""adds"": 4096, ""sample"": [[536098044, 476205927], [611237687, 407364618]], ""checksum"": 107280552425}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001034
"
16,8,schoolbook,0,0.0012759999954141676,4096,4096,,0,8899502399438146355,"[[31771895414107830, 24128976216188776], [30826971071189468, 32925210109643113]]","{""ok"": true, ""elapsed"": 0.0012759999954141676, ""muls"": 4096, ""adds"": 4096, ""sample"": [[31771895414107830, 24128976216188776], [30826971071189468, 32925210109643113]], ""checksum"": 8899502399438146355}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001276
"
16,8,schoolbook,1,0.0012983999913558364,4096,4096,,0,10600186332646621708,"[[41491143180163591, 54752243299416073], [35168497999949716, 42773374033124610]]","{""ok"": true, ""elapsed"": 0.0012983999913558364, ""muls"": 4096, ""adds"": 4096, ""sample"": [[41491143180163591, 54752243299416073], [35168497999949716, 42773374033124610]], ""checksum"": 10600186332646621708}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001298
"
16,8,schoolbook,2,0.001280399999814108,4096,4096,,0,10651062769631513460,"[[39091299858498479, 34323996189662473], [31730651018949664, 27922428337118243]]","{""ok"": true, ""elapsed"": 0.001280399999814108, ""muls"": 4096, ""adds"": 4096, ""sample"": [[39091299858498479, 34323996189662473], [31730651018949664, 27922428337118243]], ""checksum"": 10651062769631513460}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001280
"
16,8,karatsuba,0,0.0012637000036193058,4096,4096,,0,9946631298015686760,"[[33207274221772563, 49943656009815129], [41434847626048837, 48148104710064314]]","{""ok"": true, ""elapsed"": 0.0012637000036193058, ""muls"": 4096, ""adds"": 4096, ""sample"": [[33207274221772563, 49943656009815129], [41434847626048837, 48148104710064314]], ""checksum"": 9946631298015686760}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001264
"
16,8,karatsuba,1,0.0012204999948153272,4096,4096,,0,10497336989742212535,"[[31999084083745761, 48594029272968252], [36790356033103193, 56666354526489719]]","{""ok"": true, ""elapsed"": 0.0012204999948153272, ""muls"": 4096, ""adds"": 4096, ""sample"": [[31999084083745761, 48594029272968252], [36790356033103193, 56666354526489719]], ""checksum"": 10497336989742212535}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001220
"
16,8,karatsuba,2,0.0013168000004952773,4096,4096,,0,10074578469231287864,"[[41374160735834799, 53024434398828831], [32386313421267327, 43123027126840788]]","{""ok"": true, ""elapsed"": 0.0013168000004952773, ""muls"": 4096, ""adds"": 4096, ""sample"": [[41374160735834799, 53024434398828831], [32386313421267327, 43123027126840788]], ""checksum"": 10074578469231287864}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001317
"
16,8,strassen,0,0.001291799999307841,4096,4096,,0,11651946526641608264,"[[41178141935711391, 53766135684442005], [41838574177456365, 49458043464752316]]","{""ok"": true, ""elapsed"": 0.001291799999307841, ""muls"": 4096, ""adds"": 4096, ""sample"": [[41178141935711391, 53766135684442005], [41838574177456365, 49458043464752316]], ""checksum"": 11651946526641608264}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001292
"
16,8,strassen,1,0.001520399993751198,4096,4096,,0,10664340497991855572,"[[26436621269692970, 34267730112161018], [42245941260385675, 41055623939809184]]","{""ok"": true, ""elapsed"": 0.001520399993751198, ""muls"": 4096, ""adds"": 4096, ""sample"": [[26436621269692970, 34267730112161018], [42245941260385675, 41055623939809184]], ""checksum"": 10664340497991855572}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001520
"
16,8,strassen,2,0.0013431999977910891,4096,4096,,0,11287583618169962011,"[[50000409294993522, 42281351552215333], [51378619310467434, 49334463543771123]]","{""ok"": true, ""elapsed"": 0.0013431999977910891, ""muls"": 4096, ""adds"": 4096, ""sample"": [[50000409294993522, 42281351552215333], [51378619310467434, 49334463543771123]], ""checksum"": 11287583618169962011}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001343
"
16,16,schoolbook,0,0.0019509999983711168,4096,4096,,0,92206828005670704633178043629192928,"[[369786468026489927511870468778999, 320324577345318621929823445732049], [392987036420266023794989865307537, 346281633825219340600076601235498]]","{""ok"": true, ""elapsed"": 0.0019509999983711168, ""muls"": 4096, ""adds"": 4096, ""sample"": [[369786468026489927511870468778999, 320324577345318621929823445732049], [392987036420266023794989865307537, 346281633825219340600076601235498]], ""checksum"": 92206828005670704633178043629192928}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001951
"
16,16,schoolbook,1,0.0018713000026764348,4096,4096,,0,105977169004571891711248832614491784,"[[342619184563044184585344101820640, 317434573324441050586710496807954], [294930808299434522944325291677055, 458534674558253651277148408735421]]","{""ok"": true, ""elapsed"": 0.0018713000026764348, ""muls"": 4096, ""adds"": 4096, ""sample"": [[342619184563044184585344101820640, 317434573324441050586710496807954], [294930808299434522944325291677055, 458534674558253651277148408735421]], ""checksum"": 105977169004571891711248832614491784}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001871
"
16,16,schoolbook,2,0.0018121000030077994,4096,4096,,0,94618181329827475458414221904521084,"[[386123632935421184313787148498633, 509012666032628765609378623999270], [282356647455500872140165705255086, 316905338098549378965157287070829]]","{""ok"": true, ""elapsed"": 0.0018121000030077994, ""muls"": 4096, ""adds"": 4096, ""sample"": [[386123632935421184313787148498633, 509012666032628765609378623999270], [282356647455500872140165705255086, 316905338098549378965157287070829]], ""checksum"": 94618181329827475458414221904521084}
","[decimal_gemm] SCHOOLBOOK result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001812
"
16,16,karatsuba,0,0.0019303000008221716,4096,4096,,0,107122825147600972799315570620924273,"[[433416262085168912608193187964516, 423465579365846651559185047132235], [370238682569116765919372530798091, 365111777272583225214664692234624]]","{""ok"": true, ""elapsed"": 0.0019303000008221716, ""muls"": 4096, ""adds"": 4096, ""sample"": [[433416262085168912608193187964516, 423465579365846651559185047132235], [370238682569116765919372530798091, 365111777272583225214664692234624]], ""checksum"": 107122825147600972799315570620924273}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001930
"
16,16,karatsuba,1,0.0018598000024212524,4096,4096,,0,104584564813301062668949164799197530,"[[482753247109506497394323713168455, 487133782663128026210340742843192], [446994895477288276803388575563473, 367025641467849353971702192079636]]","{""ok"": true, ""elapsed"": 0.0018598000024212524, ""muls"": 4096, ""adds"": 4096, ""sample"": [[482753247109506497394323713168455, 487133782663128026210340742843192], [446994895477288276803388575563473, 367025641467849353971702192079636]], ""checksum"": 104584564813301062668949164799197530}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001860
"
16,16,karatsuba,2,0.0018505000043660402,4096,4096,,0,95018564798381191742887982074054220,"[[379824584881747844356873766053084, 341365266641843885798740247673105], [490367836629371109735543806882409, 269561552980391571489287268252115]]","{""ok"": true, ""elapsed"": 0.0018505000043660402, ""muls"": 4096, ""adds"": 4096, ""sample"": [[379824584881747844356873766053084, 341365266641843885798740247673105], [490367836629371109735543806882409, 269561552980391571489287268252115]], ""checksum"": 95018564798381191742887982074054220}
","[decimal_gemm] KARATSUBA result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001851
"
16,16,strassen,0,0.0019251000048825517,4096,4096,,0,106624157978209684595976179487516732,"[[468483807715241389830039499088163, 591609269008186000811679625594147], [431082328189245043267377101525318, 547267106754703611137188101127674]]","{""ok"": true, ""elapsed"": 0.0019251000048825517, ""muls"": 4096, ""adds"": 4096, ""sample"": [[468483807715241389830039499088163, 591609269008186000811679625594147], [431082328189245043267377101525318, 547267106754703611137188101127674]], ""checksum"": 106624157978209684595976179487516732}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001925
"
16,16,strassen,1,0.0018485000036889687,4096,4096,,0,98031545284245916730079577894464049,"[[407320278787054011638291652912685, 386027827379430288462622438951895], [425066422467160773103348839160912, 487824676894434564389319385501806]]","{""ok"": true, ""elapsed"": 0.0018485000036889687, ""muls"": 4096, ""adds"": 4096, ""sample"": [[407320278787054011638291652912685, 386027827379430288462622438951895], [425066422467160773103348839160912, 487824676894434564389319385501806]], ""checksum"": 98031545284245916730079577894464049}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001849
"
16,16,strassen,2,0.001818499993532896,4096,4096,,0,106358874202448296206270657887851487,"[[415165107680964502865634230048289, 512488248422218714451179571900575], [394670746130762180569691135014805, 478082035116442768740098707856362]]","{""ok"": true, ""elapsed"": 0.001818499993532896, ""muls"": 4096, ""adds"": 4096, ""sample"": [[415165107680964502865634230048289, 512488248422218714451179571900575], [394670746130762180569691135014805, 478082035116442768740098707856362]], ""checksum"": 106358874202448296206270657887851487}
","[decimal_gemm] STRASSEN result shape: 16x16
[decimal_gemm]   digit muls: 4096 digit adds: 4096 time (s): 0.001818
"
32,4,schoolbook,0,0.005681300011929125,32736,32736,,0,832938306008,"[[779515320, 675647403], [709772046, 705324146]]","{""ok"": true, ""elapsed"": 0.005681300011929125, ""muls"": 32736, ""adds"": 32736, ""sample"": [[779515320, 675647403], [709772046, 705324146]], ""checksum"": 832938306008}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32736 digit adds: 32736 time (s): 0.005681
"
32,4,schoolbook,1,0.005728599993744865,32768,32768,,0,810125951573,"[[723605268, 869609365], [697548772, 873150781]]","{""ok"": true, ""elapsed"": 0.005728599993744865, ""muls"": 32768, ""adds"": 32768, ""sample"": [[723605268, 869609365], [697548772, 873150781]], ""checksum"": 810125951573}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005729
"
32,4,schoolbook,2,0.005682500006514601,32768,32768,,0,806813558458,"[[819128716, 776950971], [875511010, 796566496]]","{""ok"": true, ""elapsed"": 0.005682500006514601, ""muls"": 32768, ""adds"": 32768, ""sample"": [[819128716, 776950971], [875511010, 796566496]], ""checksum"": 806813558458}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005683
"
32,4,karatsuba,0,0.005657400004565716,32768,32768,,0,784312009827,"[[921703058, 675901664], [1017829892, 673790384]]","{""ok"": true, ""elapsed"": 0.005657400004565716, ""muls"": 32768, ""adds"": 32768, ""sample"": [[921703058, 675901664], [1017829892, 673790384]], ""checksum"": 784312009827}
","[decimal_gemm] KARATSUBA result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005657
"
32,4,karatsuba,1,0.005498300000908785,32768,32768,,0,830251844554,"[[902752006, 865723071], [855822600, 819681310]]","{""ok"": true, ""elapsed"": 0.005498300000908785, ""muls"": 32768, ""adds"": 32768, ""sample"": [[902752006, 865723071], [855822600, 819681310]], ""checksum"": 830251844554}
","[decimal_gemm] KARATSUBA result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005498
"
32,4,karatsuba,2,0.0056233999930555,32768,32768,,0,805063434055,"[[773582122, 668943018], [855171476, 806607444]]","{""ok"": true, ""elapsed"": 0.0056233999930555, ""muls"": 32768, ""adds"": 32768, ""sample"": [[773582122, 668943018], [855171476, 806607444]], ""checksum"": 805063434055}
","[decimal_gemm] KARATSUBA result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005623
"
32,4,strassen,0,0.005545199994230643,32768,32768,,0,785603052912,"[[837708367, 824764193], [884760927, 942464599]]","{""ok"": true, ""elapsed"": 0.005545199994230643, ""muls"": 32768, ""adds"": 32768, ""sample"": [[837708367, 824764193], [884760927, 942464599]], ""checksum"": 785603052912}
","[decimal_gemm] STRASSEN result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005545
"
32,4,strassen,1,0.005565600004047155,32768,32768,,0,829335572464,"[[811502300, 773058737], [781266174, 658833107]]","{""ok"": true, ""elapsed"": 0.005565600004047155, ""muls"": 32768, ""adds"": 32768, ""sample"": [[811502300, 773058737], [781266174, 658833107]], ""checksum"": 829335572464}
","[decimal_gemm] STRASSEN result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005566
"
32,4,strassen,2,0.00560490001225844,32768,32768,,0,842191572247,"[[594763396, 752336361], [730605295, 739241173]]","{""ok"": true, ""elapsed"": 0.00560490001225844, ""muls"": 32768, ""adds"": 32768, ""sample"": [[594763396, 752336361], [730605295, 739241173]], ""checksum"": 842191572247}
","[decimal_gemm] STRASSEN result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.005605
"
32,8,schoolbook,0,0.007030299995676614,32768,32768,,0,80534066764700961112,"[[77989581472187503, 76854364621339526], [54626644386868856, 54409981067606360]]","{""ok"": true, ""elapsed"": 0.007030299995676614, ""muls"": 32768, ""adds"": 32768, ""sample"": [[77989581472187503, 76854364621339526], [54626644386868856, 54409981067606360]], ""checksum"": 80534066764700961112}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.007030
"
32,8,schoolbook,1,0.007268800007295795,32768,32768,,0,79182441256926746249,"[[65795431109576155, 74291652397442027], [80488093630076226, 79563779929598510]]","{""ok"": true, ""elapsed"": 0.007268800007295795, ""muls"": 32768, ""adds"": 32768, ""sample"": [[65795431109576155, 74291652397442027], [80488093630076226, 79563779929598510]], ""checksum"": 79182441256926746249}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.007269
"
32,8,schoolbook,2,0.007013599999481812,32768,32768,,0,80797423395287295069,"[[71168062161220722, 47091962813877803], [86236110377137494, 54915702125813704]]","{""ok"": true, ""elapsed"": 0.007013599999481812, ""muls"": 32768, ""adds"": 32768, ""sample"": [[71168062161220722, 47091962813877803], [86236110377137494, 54915702125813704]], ""checksum"": 80797423395287295069}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.007014
"
32,8,karatsuba,0,0.0069561999989673495,32768,32768,,0,80489541041615500370,"[[79496256060685948, 62195476772154932], [76351274022619047, 63296925407760115]]","{""ok"": true, ""elapsed"": 0.0069561999989673495, ""muls"": 32768, ""adds"": 32768, ""sample"": [[79496256060685948, 62195476772154932], [76351274022619047, 63296925407760115]], ""checksum"": 80489541041615500370}
","[decimal_gemm] KARATSUBA result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.006956
"
32,8,karatsuba,1,0.007034399997792207,32768,32768,,0,79063462185514138269,"[[71554885575581430, 69532209232465912], [75893931109460425, 76077500708546791]]","{""ok"": true, ""elapsed"": 0.007034399997792207, ""muls"": 32768, ""adds"": 32768, ""sample"": [[71554885575581430, 69532209232465912], [75893931109460425, 76077500708546791]], ""checksum"": 79063462185514138269}
","[decimal_gemm] KARATSUBA result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.007034
"
32,8,karatsuba,2,0.007016399991698563,32768,32768,,0,81491423620802021013,"[[78556491638414967, 83356292625922074], [73278664656933482, 59403456419327542]]","{""ok"": true, ""elapsed"": 0.007016399991698563, ""muls"": 32768, ""adds"": 32768, ""sample"": [[78556491638414967, 83356292625922074], [73278664656933482, 59403456419327542]], ""checksum"": 81491423620802021013}
","[decimal_gemm] KARATSUBA result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.007016
"
32,8,strassen,0,0.007194899997557513,32768,32768,,0,83168154068690304951,"[[73449512348272524, 64331019010764964], [85605540296872674, 68186953932227361]]","{""ok"": true, ""elapsed"": 0.007194899997557513, ""muls"": 32768, ""adds"": 32768, ""sample"": [[73449512348272524, 64331019010764964], [85605540296872674, 68186953932227361]], ""checksum"": 83168154068690304951}
","[decimal_gemm] STRASSEN result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.007195
"
32,8,strassen,1,0.006804100004956126,32768,32768,,0,81618233724797073401,"[[87885697369241590, 84076527095920580], [71226963137895083, 85902340597763330]]","{""ok"": true, ""elapsed"": 0.006804100004956126, ""muls"": 32768, ""adds"": 32768, ""sample"": [[87885697369241590, 84076527095920580], [71226963137895083, 85902340597763330]], ""checksum"": 81618233724797073401}
","[decimal_gemm] STRASSEN result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.006804
"
32,8,strassen,2,0.00693620000674855,32768,32768,,0,81977129593342050946,"[[86798982258710587, 102476450422213294], [71406936868075636, 81962269661352047]]","{""ok"": true, ""elapsed"": 0.00693620000674855, ""muls"": 32768, ""adds"": 32768, ""sample"": [[86798982258710587, 102476450422213294], [71406936868075636, 81962269661352047]], ""checksum"": 81977129593342050946}
","[decimal_gemm] STRASSEN result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.006936
"
32,16,schoolbook,0,0.009696199995232746,32768,32768,,0,857902805435703552258319770891552392,"[[778369277376188654370974791739449, 1031158750056960006249019461763960], [831647143617132078680449867814401, 927536486075858496865435889516174]]","{""ok"": true, ""elapsed"": 0.009696199995232746, ""muls"": 32768, ""adds"": 32768, ""sample"": [[778369277376188654370974791739449, 1031158750056960006249019461763960], [831647143617132078680449867814401, 927536486075858496865435889516174]], ""checksum"": 857902805435703552258319770891552392}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.009696
"
32,16,schoolbook,1,0.010100600004079752,32768,32768,,0,831026095451124992470935200229405700,"[[791704457600163575463408510710719, 888591440373211135130834050818487], [823335008937582484118328309656631, 909534212469733217525875540745145]]","{""ok"": true, ""elapsed"": 0.010100600004079752, ""muls"": 32768, ""adds"": 32768, ""sample"": [[791704457600163575463408510710719, 888591440373211135130834050818487], [823335008937582484118328309656631, 909534212469733217525875540745145]], ""checksum"": 831026095451124992470935200229405700}
","[decimal_gemm] SCHOOLBOOK result shape: 32x32
[decimal_gemm]   digit muls: 32768 digit adds: 32768 time (s): 0.010101
"
